date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home
2025-11-18,Mexico,Paraguay,1,2,Friendly,San Antonio,United States,True,away_win,-1
2025-11-18,United States,Uruguay,5,1,Friendly,Tampa,United States,False,home_win,4
2025-11-18,Iraq,United Arab Emirates,2,1,FIFA World Cup qualification,Basra,Iraq,False,home_win,1
2025-11-18,Kosovo,Switzerland,1,1,FIFA World Cup qualification,Pristina,Kosovo,False,draw,0
2025-11-18,Sweden,Slovenia,1,1,FIFA World Cup qualification,Solna,Sweden,False,draw,0
2025-11-18,Scotland,Denmark,4,2,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,2
2025-11-18,Spain,Turkey,2,2,FIFA World Cup qualification,Seville,Spain,False,draw,0
2025-11-18,Austria,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Vienna,Austria,False,draw,0
2025-11-18,Belgium,Liechtenstein,7,0,FIFA World Cup qualification,Liège,Belgium,False,home_win,7
2025-11-18,Iran,Uzbekistan,0,0,Al Ain International Cup,Al Ain,United Arab Emirates,True,draw,0
2025-11-18,Panama,El Salvador,3,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,3
2025-11-18,Jamaica,Curaçao,0,0,FIFA World Cup qualification,Kingston,Jamaica,False,draw,0
2025-11-18,Haiti,Nicaragua,2,0,FIFA World Cup qualification,Willemstad,Curaçao,True,home_win,2
2025-12-01,Tunisia,Syria,0,1,Arab Cup,Al Rayyan,Qatar,True,away_win,-1
2025-12-01,Qatar,Palestine,0,1,Arab Cup,Al Khor,Qatar,False,away_win,-1
2025-12-02,Morocco,Comoros,3,1,Arab Cup,Al Rayyan,Qatar,True,home_win,2
2025-12-02,Saudi Arabia,Oman,2,1,Arab Cup,Al Rayyan,Qatar,True,home_win,1
2025-12-02,Egypt,Kuwait,1,1,Arab Cup,Lusail,Qatar,True,draw,0
2025-12-03,Jordan,United Arab Emirates,2,1,Arab Cup,Al Khor,Qatar,True,home_win,1
2025-12-03,Algeria,Sudan,0,0,Arab Cup,Al Rayyan,Qatar,True,draw,0
2025-12-03,Iraq,Bahrain,2,1,Arab Cup,Doha,Qatar,True,home_win,1
2025-12-04,Palestine,Tunisia,2,2,Arab Cup,Lusail,Qatar,True,draw,0
2025-12-04,Qatar,Syria,1,1,Arab Cup,Al Rayyan,Qatar,False,draw,0
2025-12-05,Oman,Morocco,0,0,Arab Cup,Al Rayyan,Qatar,True,draw,0
2025-12-05,Comoros,Saudi Arabia,1,3,Arab Cup,Al Khor,Qatar,True,away_win,-2
2025-12-06,Kuwait,Jordan,1,3,Arab Cup,Al Rayyan,Qatar,True,away_win,-2
2025-12-06,United Arab Emirates,Egypt,1,1,Arab Cup,Lusail,Qatar,True,draw,0
2025-12-06,Bahrain,Algeria,1,5,Arab Cup,Al Rayyan,Qatar,True,away_win,-4
2025-12-06,Sudan,Iraq,0,2,Arab Cup,Doha,Qatar,True,away_win,-2
2025-12-07,Qatar,Tunisia,0,3,Arab Cup,Al Khor,Qatar,False,away_win,-3
2025-12-08,Morocco,Saudi Arabia,1,0,Arab Cup,Lusail,Qatar,True,home_win,1
2025-12-09,Egypt,Jordan,0,3,Arab Cup,Al Khor,Qatar,True,away_win,-3
2025-12-09,Algeria,Iraq,2,0,Arab Cup,Al Rayyan,Qatar,True,home_win,2
2025-12-11,Morocco,Syria,1,0,Arab Cup,Al Rayyan,Qatar,True,home_win,1
2025-12-11,Palestine,Saudi Arabia,1,2,Arab Cup,Lusail,Qatar,True,away_win,-1
2025-12-12,Jordan,Iraq,1,0,Arab Cup,Al Rayyan,Qatar,True,home_win,1
2025-12-12,Algeria,United Arab Emirates,1,1,Arab Cup,Al Khor,Qatar,True,draw,0
2025-12-15,Morocco,United Arab Emirates,3,0,Arab Cup,Al Rayyan,Qatar,True,home_win,3
2025-12-15,Saudi Arabia,Jordan,0,1,Arab Cup,Al Khor,Qatar,True,away_win,-1
2025-12-18,Jordan,Morocco,2,3,Arab Cup,Lusail,Qatar,True,away_win,-1
2025-12-21,Morocco,Comoros,2,0,African Cup of Nations,Rabat,Morocco,False,home_win,2
2025-12-22,South Africa,Angola,2,1,African Cup of Nations,Marrakesh,Morocco,True,home_win,1
2025-12-22,Egypt,Zimbabwe,2,1,African Cup of Nations,Agadir,Morocco,True,home_win,1
2025-12-23,Tunisia,Uganda,3,1,African Cup of Nations,Rabat,Morocco,True,home_win,2
2025-12-23,DR Congo,Benin,1,0,African Cup of Nations,Rabat,Morocco,True,home_win,1
2025-12-23,Senegal,Botswana,3,0,African Cup of Nations,Tangier,Morocco,True,home_win,3
2025-12-24,Algeria,Sudan,3,0,African Cup of Nations,Rabat,Morocco,True,home_win,3
2025-12-24,Ivory Coast,Mozambique,1,0,African Cup of Nations,Marrakesh,Morocco,True,home_win,1
2025-12-26,Morocco,Mali,1,1,African Cup of Nations,Rabat,Morocco,False,draw,0
2025-12-26,Egypt,South Africa,1,0,African Cup of Nations,Agadir,Morocco,True,home_win,1
2025-12-27,Nigeria,Tunisia,3,2,African Cup of Nations,Fez,Morocco,True,home_win,1
2025-12-27,Senegal,DR Congo,1,1,African Cup of Nations,Tangier,Morocco,True,draw,0
2025-12-28,Algeria,Burkina Faso,1,0,African Cup of Nations,Rabat,Morocco,True,home_win,1
2025-12-28,Ivory Coast,Cameroon,1,1,African Cup of Nations,Marrakesh,Morocco,True,draw,0
2025-12-29,Morocco,Zambia,3,0,African Cup of Nations,Rabat,Morocco,False,home_win,3
2025-12-29,Angola,Egypt,0,0,African Cup of Nations,Agadir,Morocco,True,draw,0
2025-12-29,Zimbabwe,South Africa,2,3,African Cup of Nations,Marrakesh,Morocco,True,away_win,-1
2025-12-30,Tanzania,Tunisia,1,1,African Cup of Nations,Rabat,Morocco,True,draw,0
2025-12-30,Benin,Senegal,0,3,African Cup of Nations,Tangier,Morocco,True,away_win,-3
2025-12-30,Botswana,DR Congo,0,3,African Cup of Nations,Rabat,Morocco,True,away_win,-3
2025-12-31,Equatorial Guinea,Algeria,1,3,African Cup of Nations,Rabat,Morocco,True,away_win,-2
2025-12-31,Gabon,Ivory Coast,2,3,African Cup of Nations,Marrakesh,Morocco,True,away_win,-1
2026-01-03,Senegal,Sudan,3,1,African Cup of Nations,Tangier,Morocco,True,home_win,2
2026-01-03,Mali,Tunisia,1,1,African Cup of Nations,Casablanca,Morocco,True,draw,0
2026-01-04,Morocco,Tanzania,1,0,African Cup of Nations,Rabat,Morocco,False,home_win,1
2026-01-04,South Africa,Cameroon,1,2,African Cup of Nations,Rabat,Morocco,True,away_win,-1
2026-01-05,Egypt,Benin,3,1,African Cup of Nations,Agadir,Morocco,True,home_win,2
2026-01-06,Algeria,DR Congo,1,0,African Cup of Nations,Rabat,Morocco,True,home_win,1
2026-01-06,Ivory Coast,Burkina Faso,3,0,African Cup of Nations,Marrakesh,Morocco,True,home_win,3
2026-01-09,Mali,Senegal,0,1,African Cup of Nations,Tangier,Morocco,True,away_win,-1
2026-01-09,Morocco,Cameroon,2,0,African Cup of Nations,Rabat,Morocco,False,home_win,2
2026-01-10,Algeria,Nigeria,0,2,African Cup of Nations,Marrakesh,Morocco,True,away_win,-2
2026-01-10,Egypt,Ivory Coast,3,2,African Cup of Nations,Agadir,Morocco,True,home_win,1
2026-01-14,Senegal,Egypt,1,0,African Cup of Nations,Tangier,Morocco,True,home_win,1
2026-01-14,Morocco,Nigeria,0,0,African Cup of Nations,Rabat,Morocco,False,draw,0
2026-01-17,Egypt,Nigeria,0,0,African Cup of Nations,Casablanca,Morocco,True,draw,0
2026-01-18,Morocco,Senegal,3,0,African Cup of Nations,Rabat,Morocco,False,home_win,3
2026-01-18,Bolivia,Panama,1,1,Friendly,Tarija,Bolivia,False,draw,0
2026-01-22,Panama,Mexico,0,1,Friendly,Panama City,Panama,False,away_win,-1
2026-01-25,Bolivia,Mexico,0,1,Friendly,Santa Cruz,Bolivia,False,away_win,-1
2026-01-26,Uzbekistan,China,2,2,Friendly,Dubai,United Arab Emirates,True,draw,0
2026-02-25,Mexico,Iceland,4,0,Friendly,Querétaro,Mexico,False,home_win,4
2026-03-25,Bermuda,DR Congo,0,2,Friendly,Zapopan,Mexico,True,away_win,-2
2026-03-26,Brazil,France,1,2,Friendly,Foxborough,United States,True,away_win,-1
2026-03-26,Colombia,Croatia,1,2,Friendly,Orlando,United States,True,away_win,-1
2026-03-26,Wales,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Cardiff,Wales,False,draw,0
2026-03-26,Ukraine,Sweden,1,3,FIFA World Cup qualification,Valencia,Spain,True,away_win,-2
2026-03-26,Turkey,Romania,1,0,FIFA World Cup qualification,Istanbul,Turkey,False,home_win,1
2026-03-26,Czech Republic,Republic of Ireland,2,2,FIFA World Cup qualification,Prague,Czech Republic,False,draw,0
2026-03-27,Algeria,Guatemala,7,0,Friendly,Genoa,Italy,True,home_win,7
2026-03-27,Argentina,Mauritania,2,1,Friendly,Buenos Aires,Argentina,False,home_win,1
2026-03-27,Austria,Ghana,5,1,Friendly,Vienna,Austria,False,home_win,4
2026-03-27,England,Uruguay,1,1,Friendly,London,England,False,draw,0
2026-03-27,Greece,Paraguay,0,1,Friendly,Athens,Greece,False,away_win,-1
2026-03-27,Morocco,Ecuador,1,1,Friendly,Madrid,Spain,True,draw,0
2026-03-27,Netherlands,Norway,2,1,Friendly,Amsterdam,Netherlands,False,home_win,1
2026-03-27,Saudi Arabia,Egypt,0,4,Friendly,Jeddah,Saudi Arabia,False,away_win,-4
2026-03-27,South Africa,Panama,1,1,Friendly,Durban,South Africa,False,draw,0
2026-03-27,Spain,Serbia,3,0,Friendly,Villarreal,Spain,False,home_win,3
2026-03-27,Switzerland,Germany,3,4,Friendly,Basel,Switzerland,False,away_win,-1
2026-03-27,Costa Rica,Jordan,2,2,Friendly,Antalya,Turkey,True,draw,0
2026-03-27,Iran,Nigeria,1,2,Friendly,Antalya,Turkey,True,away_win,-1
2026-03-27,China,Curaçao,2,0,FIFA Series,Sydney,Australia,True,home_win,2
2026-03-27,Australia,Cameroon,1,0,FIFA Series,Sydney,Australia,False,home_win,1
2026-03-27,Chile,Cape Verde,4,2,FIFA Series,Auckland,New Zealand,True,home_win,2
2026-03-27,New Zealand,Finland,0,2,FIFA Series,Auckland,New Zealand,False,away_win,-2
2026-03-27,Uzbekistan,Gabon,3,1,FIFA Series,Tashkent,Uzbekistan,False,home_win,2
2026-03-28,Canada,Iceland,2,2,Friendly,Toronto,Canada,False,draw,0
2026-03-28,Haiti,Tunisia,0,1,Friendly,Toronto,Canada,True,away_win,-1
2026-03-28,Ivory Coast,South Korea,4,0,Friendly,Milton Keynes,England,True,home_win,4
2026-03-28,Mexico,Portugal,0,0,Friendly,Mexico City,Mexico,False,draw,0
2026-03-28,Scotland,Japan,0,1,Friendly,Glasgow,Scotland,False,away_win,-1
2026-03-28,Senegal,Peru,2,0,Friendly,Paris,France,True,home_win,2
2026-03-28,United States,Belgium,2,5,Friendly,Atlanta,United States,False,away_win,-3
2026-03-29,Colombia,France,1,3,Friendly,Landover,United States,True,away_win,-2
2026-03-30,Germany,Ghana,2,1,Friendly,Stuttgart,Germany,False,home_win,1
2026-03-30,Cape Verde,Finland,1,1,FIFA Series,Auckland,New Zealand,True,draw,0
2026-03-30,New Zealand,Chile,4,1,FIFA Series,Auckland,New Zealand,False,home_win,3
2026-03-30,Uzbekistan,Venezuela,0,0,FIFA Series,Tashkent,Uzbekistan,False,draw,0
2026-03-31,Algeria,Uruguay,0,0,Friendly,Turin,Italy,True,draw,0
2026-03-31,Argentina,Zambia,5,0,Friendly,Buenos Aires,Argentina,False,home_win,5
2026-03-31,Austria,South Korea,1,0,Friendly,Vienna,Austria,False,home_win,1
2026-03-31,Brazil,Croatia,3,1,Friendly,Orlando,United States,True,home_win,2
2026-03-31,Canada,Tunisia,0,0,Friendly,Toronto,Canada,False,draw,0
2026-03-31,Costa Rica,Iran,0,5,Friendly,Antalya,Turkey,True,away_win,-5
2026-03-31,England,Japan,0,1,Friendly,London,England,False,away_win,-1
2026-03-31,Haiti,Iceland,1,1,Friendly,Toronto,Canada,True,draw,0
2026-03-31,Ivory Coast,Scotland,1,0,Friendly,Liverpool,England,True,home_win,1
2026-03-31,Jordan,Nigeria,2,2,Friendly,Antalya,Turkey,True,draw,0
2026-03-31,Mexico,Belgium,1,1,Friendly,Chicago,United States,True,draw,0
2026-03-31,Morocco,Paraguay,2,1,Friendly,Lens,France,True,home_win,1
2026-03-31,Netherlands,Ecuador,1,1,Friendly,Eindhoven,Netherlands,False,draw,0
2026-03-31,Norway,Switzerland,0,0,Friendly,Oslo,Norway,False,draw,0
2026-03-31,Senegal,Gambia,3,1,Friendly,Diamniadio,Senegal,False,home_win,2
2026-03-31,Serbia,Saudi Arabia,2,1,Friendly,Bačka Topola,Serbia,False,home_win,1
2026-03-31,South Africa,Panama,1,2,Friendly,Cape Town,South Africa,False,away_win,-1
2026-03-31,Spain,Egypt,0,0,Friendly,Barcelona,Spain,False,draw,0
2026-03-31,United States,Portugal,0,2,Friendly,Atlanta,United States,False,away_win,-2
2026-03-31,DR Congo,Jamaica,1,0,FIFA World Cup qualification,Zapopan,Mexico,True,home_win,1
2026-03-31,Iraq,Bolivia,2,1,FIFA World Cup qualification,Guadalupe,Mexico,True,home_win,1
2026-03-31,Bosnia and Herzegovina,Italy,1,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,draw,0
2026-03-31,Sweden,Poland,3,2,FIFA World Cup qualification,Solna,Sweden,False,home_win,1
2026-03-31,Kosovo,Turkey,0,1,FIFA World Cup qualification,Pristina,Kosovo,False,away_win,-1
2026-03-31,Czech Republic,Denmark,2,2,FIFA World Cup qualification,Prague,Czech Republic,False,draw,0
2026-03-31,Australia,Curaçao,5,1,FIFA Series,Melbourne,Australia,False,home_win,4
2026-05-22,Mexico,Ghana,2,0,Friendly,Puebla,Mexico,False,home_win,2
2026-05-26,Morocco,Burundi,5,0,Friendly,Salé,Morocco,False,home_win,5
2026-05-28,Republic of Ireland,Qatar,1,0,Friendly,Dublin,Republic of Ireland,False,home_win,1
2026-05-28,Egypt,Russia,1,0,Friendly,Cairo,Egypt,False,home_win,1
2026-05-29,Andorra,Iraq,0,1,Friendly,Girona,Spain,True,away_win,-1
2026-05-29,Bosnia and Herzegovina,North Macedonia,0,0,Friendly,Sarajevo,Bosnia and Herzegovina,False,draw,0
2026-05-29,Iran,Gambia,3,1,Friendly,Aksu,Turkey,True,home_win,2
2026-05-29,South Africa,Nicaragua,0,0,Friendly,Johannesburg,South Africa,False,draw,0
2026-05-30,Ecuador,Saudi Arabia,2,1,Friendly,Harrison,United States,True,home_win,1
2026-05-30,South Korea,Trinidad and Tobago,5,0,Friendly,Provo,United States,True,home_win,5
2026-05-30,Mexico,Australia,1,0,Friendly,Pasadena,United States,True,home_win,1
2026-05-30,Scotland,Curaçao,4,1,Friendly,Glasgow,Scotland,False,home_win,3
2026-05-31,Brazil,Panama,6,2,Friendly,Rio de Janeiro,Brazil,False,home_win,4
2026-05-31,Cape Verde,Serbia,3,0,Friendly,Lisbon,Portugal,True,home_win,3
2026-05-31,Czech Republic,Kosovo,2,1,Friendly,Prague,Czech Republic,False,home_win,1
2026-05-31,Germany,Finland,4,0,Friendly,Mainz,Germany,False,home_win,4
2026-05-31,Switzerland,Jordan,4,1,Friendly,St. Gallen,Switzerland,False,home_win,3
2026-05-31,United States,Senegal,3,2,Friendly,Charlotte,United States,False,home_win,1
2026-05-31,Japan,Iceland,1,0,Friendly,Tokyo,Japan,False,home_win,1
2026-06-01,Austria,Tunisia,1,0,Friendly,Vienna,Austria,False,home_win,1
2026-06-01,Canada,Uzbekistan,2,0,Friendly,Edmonton,Canada,False,home_win,2
2026-06-01,Colombia,Costa Rica,3,1,Friendly,Bogotá,Colombia,False,home_win,2
2026-06-01,Norway,Sweden,3,1,Friendly,Oslo,Norway,False,home_win,2
2026-06-01,Turkey,North Macedonia,4,0,Friendly,Istanbul,Turkey,False,home_win,4
2026-06-02,Croatia,Belgium,0,2,Friendly,Rijeka,Croatia,False,away_win,-2
2026-06-02,Haiti,New Zealand,4,0,Friendly,Fort Lauderdale,United States,True,home_win,4
2026-06-02,Morocco,Madagascar,4,0,Friendly,Rabat,Morocco,False,home_win,4
2026-06-02,Wales,Ghana,1,1,Friendly,Cardiff,Wales,False,draw,0
2026-06-03,DR Congo,Denmark,0,0,Friendly,Liège,Belgium,True,draw,0
2026-06-03,South Korea,El Salvador,1,0,Friendly,Provo,United States,True,home_win,1
2026-06-03,Netherlands,Algeria,0,1,Friendly,Rotterdam,Netherlands,False,away_win,-1
2026-06-03,Panama,Dominican Republic,4,2,Friendly,Panama City,Panama,False,home_win,2
2026-06-04,France,Ivory Coast,1,2,Friendly,Nantes,France,False,away_win,-1
2026-06-04,Guatemala,Czech Republic,1,5,Friendly,Harrison,United States,True,away_win,-4
2026-06-04,Iran,Mali,2,0,Friendly,Antalya,Turkey,True,home_win,2
2026-06-04,Mexico,Serbia,5,1,Friendly,Toluca,Mexico,False,home_win,4
2026-06-04,Spain,Iraq,1,1,Friendly,A Coruña,Spain,False,draw,0
2026-06-04,Sweden,Greece,2,2,Friendly,Solna,Sweden,False,draw,0
2026-06-05,Canada,Republic of Ireland,1,1,Friendly,Montreal,Canada,False,draw,0
2026-06-05,Haiti,Peru,1,2,Friendly,Miami,United States,True,away_win,-1
2026-06-05,Paraguay,Nicaragua,4,0,Friendly,Asunción,Paraguay,False,home_win,4
2026-06-05,Puerto Rico,Saudi Arabia,0,3,Friendly,Austin,United States,True,away_win,-3
2026-06-06,Argentina,Honduras,2,0,Friendly,College Station,United States,True,home_win,2
2026-06-06,Australia,Switzerland,1,1,Friendly,San Diego,United States,True,draw,0
2026-06-06,Belgium,Tunisia,5,0,Friendly,Brussels,Belgium,False,home_win,5
2026-06-06,Bermuda,Cape Verde,3,0,Friendly,East Hartford,United States,True,home_win,3
2026-06-06,Bolivia,Scotland,0,4,Friendly,Harrison,United States,True,away_win,-4
2026-06-06,Brazil,Egypt,2,1,Friendly,Cleveland,United States,True,home_win,1
2026-06-06,Curaçao,Aruba,4,0,Friendly,Willemstad,Curaçao,False,home_win,4
2026-06-06,England,New Zealand,1,0,Friendly,Tampa,United States,True,home_win,1
2026-06-06,Jamaica,South Africa,0,1,Friendly,Pachuca,Mexico,True,away_win,-1
2026-06-06,Panama,Bosnia and Herzegovina,1,1,Friendly,St. Louis,United States,True,draw,0
2026-06-06,Portugal,Chile,2,1,Friendly,Oeiras,Portugal,False,home_win,1
2026-06-06,Qatar,El Salvador,0,0,Friendly,Los Angeles,United States,True,draw,0
2026-06-06,United States,Germany,1,2,Friendly,Chicago,United States,False,away_win,-1
2026-06-06,Venezuela,Turkey,1,2,Friendly,Fort Lauderdale,United States,True,away_win,-1
2026-06-07,Croatia,Slovenia,2,1,Friendly,Varaždin,Croatia,False,home_win,1
2026-06-07,Ecuador,Guatemala,3,0,Friendly,Columbus,United States,True,home_win,3
2026-06-07,Jordan,Colombia,0,2,Friendly,San Diego,United States,True,away_win,-2
2026-06-07,Morocco,Norway,1,1,Friendly,Harrison,United States,True,draw,0
2026-06-08,France,Northern Ireland,3,1,Friendly,Lille,France,False,home_win,2
2026-06-08,Netherlands,Uzbekistan,2,1,Friendly,New York,United States,True,home_win,1
2026-06-08,Peru,Spain,1,3,Friendly,Puebla,Mexico,True,away_win,-2
2026-06-09,Argentina,Iceland,3,0,Friendly,Auburn,United States,True,home_win,3
2026-06-09,DR Congo,Chile,1,2,Friendly,Orléans,France,True,away_win,-1
2026-06-09,Saudi Arabia,Senegal,0,0,Friendly,San Antonio,United States,True,draw,0
2026-06-09,Iraq,Venezuela,0,2,Friendly,Bridgeview,United States,True,away_win,-2
2026-06-10,Bolivia,Algeria,0,4,Friendly,Kansas City,United States,True,away_win,-4
2026-06-10,England,Costa Rica,3,0,Friendly,Orlando,United States,True,home_win,3
2026-06-10,Portugal,Nigeria,2,1,Friendly,Leiria,Portugal,False,home_win,1
