date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home,fotmob_match_id,fotmob_date_query,fotmob_league_id,fotmob_league,fotmob_home_team,fotmob_home_long,fotmob_home_score,fotmob_away_team,fotmob_away_long,fotmob_away_score,fotmob_status,fotmob_utc_time,match_score,match_reversed,fotmob_match_status
2024-03-26,England,Belgium,2,2,Friendly,London,England,False,draw,0,4359099.0,20240327,888512.0,Friendlies,England,England,2.0,Belgium,Belgium,2.0,FT,2024-03-26T19:45:00.000Z,1.08,False,matched
2024-03-26,France,Chile,3,2,Friendly,Marseille,France,False,home_win,1,4413777.0,20240327,888512.0,Friendlies,France,France,3.0,Chile,Chile,2.0,FT,2024-03-26T20:00:00.000Z,1.08,False,matched
2024-03-26,Germany,Netherlands,2,1,Friendly,Frankfurt,Germany,False,home_win,1,4389461.0,20240327,888512.0,Friendlies,Germany,Germany,2.0,Netherlands,Netherlands,1.0,FT,2024-03-26T19:45:00.000Z,1.08,False,matched
2024-03-26,Ivory Coast,Uruguay,2,1,Friendly,Lens,France,True,home_win,1,4437977.0,20240327,888512.0,Friendlies,Ivory Coast,Ivory Coast,2.0,Uruguay,Uruguay,1.0,FT,2024-03-26T19:30:00.000Z,1.08,False,matched
2024-03-26,Morocco,Mauritania,0,0,Friendly,Agadir,Morocco,False,draw,0,4433664.0,20240327,888512.0,Friendlies,Morocco,Morocco,0.0,Mauritania,Mauritania,0.0,FT,2024-03-26T22:00:00.000Z,1.08,False,matched
2024-03-26,Norway,Slovakia,1,1,Friendly,Oslo,Norway,False,draw,0,4400890.0,20240327,888512.0,Friendlies,Norway,Norway,1.0,Slovakia,Slovakia,1.0,FT,2024-03-26T18:00:00.000Z,1.08,False,matched
2024-03-26,Republic of Ireland,Switzerland,0,1,Friendly,Dublin,Republic of Ireland,False,away_win,-1,4387558.0,20240327,888512.0,Friendlies,Ireland,Ireland,0.0,Switzerland,Switzerland,1.0,FT,2024-03-26T19:45:00.000Z,1.04,False,matched
2024-03-26,Scotland,Northern Ireland,0,1,Friendly,Glasgow,Scotland,False,away_win,-1,4395894.0,20240327,888512.0,Friendlies,Scotland,Scotland,0.0,Northern Ireland,Northern Ireland,1.0,FT,2024-03-26T19:45:00.000Z,1.08,False,matched
2024-03-26,Senegal,Benin,1,0,Friendly,Amiens,France,True,home_win,1,4441157.0,20240327,888512.0,Friendlies,Senegal,Senegal,1.0,Benin,Benin,0.0,FT,2024-03-26T19:30:00.000Z,1.08,False,matched
2024-03-26,Slovenia,Portugal,2,0,Friendly,Ljubljana,Slovenia,False,home_win,2,4405498.0,20240327,888512.0,Friendlies,Slovenia,Slovenia,2.0,Portugal,Portugal,0.0,FT,2024-03-26T19:45:00.000Z,1.08,False,matched
2024-03-26,Spain,Brazil,3,3,Friendly,Madrid,Spain,False,draw,0,4401921.0,20240327,888512.0,Friendlies,Spain,Spain,3.0,Brazil,Brazil,3.0,FT,2024-03-26T20:30:00.000Z,1.08,False,matched
2024-05-21,Galicia,Panama,0,2,Friendly,Vigo,Spain,False,away_win,-2,,,,,,,,,,,,,,,not_matched
2024-05-21,Basque Country,Uruguay,1,1,Friendly,Bilbao,Spain,False,draw,0,,,,,,,,,,,,,,,not_matched
2024-05-31,Bolivia,Mexico,0,1,Friendly,Chicago,United States,True,away_win,-1,4477248.0,20240601,888512.0,Friendlies,Mexico,Mexico,1.0,Bolivia,Bolivia,0.0,FT,2024-06-01T01:30:00.000Z,1.08,True,matched
2024-05-31,Costa Rica,Uruguay,0,0,Friendly,San José,Costa Rica,False,draw,0,4483640.0,20240601,888512.0,Friendlies,Costa Rica,Costa Rica,0.0,Uruguay,Uruguay,0.0,FT,2024-06-01T02:00:00.000Z,1.08,False,matched
2024-06-03,Croatia,North Macedonia,3,0,Friendly,Rijeka,Croatia,False,home_win,3,4396175.0,20240604,888512.0,Friendlies,Croatia,Croatia,3.0,North Macedonia,North Macedonia,0.0,FT,2024-06-03T17:00:00.000Z,1.08,False,matched
2024-06-03,England,Bosnia and Herzegovina,3,0,Friendly,Newcastle,England,False,home_win,3,4421467.0,20240604,888512.0,Friendlies,England,England,3.0,Bosnia and Herzegovina,Bosnia and Herzegovina,0.0,FT,2024-06-03T18:45:00.000Z,1.08,False,matched
2024-06-03,Germany,Ukraine,0,0,Friendly,Nuremberg,Germany,False,draw,0,4450055.0,20240604,888512.0,Friendlies,Germany,Germany,0.0,Ukraine,Ukraine,0.0,FT,2024-06-03T18:45:00.000Z,1.08,False,matched
2024-06-03,Gibraltar,Scotland,0,2,Friendly,Faro-Loulé,Portugal,True,away_win,-2,4413924.0,20240604,888512.0,Friendlies,Gibraltar,Gibraltar,0.0,Scotland,Scotland,2.0,FT,2024-06-03T16:00:00.000Z,1.08,False,matched
2024-06-04,Austria,Serbia,2,1,Friendly,Vienna,Austria,False,home_win,1,4425102.0,20240605,888512.0,Friendlies,Austria,Austria,2.0,Serbia,Serbia,1.0,FT,2024-06-04T18:45:00.000Z,1.08,False,matched
2024-06-04,Italy,Turkey,0,0,Friendly,Bologna,Italy,False,draw,0,4425100.0,20240605,888512.0,Friendlies,Italy,Italy,0.0,Turkiye,Turkiye,0.0,FT,2024-06-04T19:00:00.000Z,1.08,False,matched
2024-06-04,Portugal,Finland,4,2,Friendly,Lisbon,Portugal,False,home_win,2,4421468.0,20240605,888512.0,Friendlies,Portugal,Portugal,4.0,Finland,Finland,2.0,FT,2024-06-04T18:45:00.000Z,1.08,False,matched
2024-06-04,Switzerland,Estonia,4,0,Friendly,Lucerne,Switzerland,False,home_win,4,4455109.0,20240605,888512.0,Friendlies,Switzerland,Switzerland,4.0,Estonia,Estonia,0.0,FT,2024-06-04T18:15:00.000Z,1.08,False,matched
2024-06-05,Belgium,Montenegro,2,0,Friendly,Brussels,Belgium,False,home_win,2,4416851.0,20240606,888512.0,Friendlies,Belgium,Belgium,2.0,Montenegro,Montenegro,0.0,FT,2024-06-05T18:30:00.000Z,1.08,False,matched
2024-06-05,Denmark,Sweden,2,1,Friendly,Copenhagen,Denmark,False,home_win,1,4421471.0,20240606,888512.0,Friendlies,Denmark,Denmark,2.0,Sweden,Sweden,1.0,FT,2024-06-05T17:00:00.000Z,1.08,False,matched
2024-06-05,France,Luxembourg,3,0,Friendly,Metz,France,False,home_win,3,4465557.0,20240606,888512.0,Friendlies,France,France,3.0,Luxembourg,Luxembourg,0.0,FT,2024-06-05T19:00:00.000Z,1.08,False,matched
2024-06-05,Mexico,Uruguay,0,4,Friendly,Denver,United States,True,away_win,-4,4395906.0,20240606,888512.0,Friendlies,Mexico,Mexico,0.0,Uruguay,Uruguay,4.0,FT,2024-06-06T01:00:00.000Z,1.08,False,matched
2024-06-05,Norway,Kosovo,3,0,Friendly,Oslo,Norway,False,home_win,3,4425098.0,20240606,888512.0,Friendlies,Norway,Norway,3.0,Kosovo,Kosovo,0.0,FT,2024-06-05T17:00:00.000Z,1.08,False,matched
2024-06-05,Spain,Andorra,5,0,Friendly,Badajoz,Spain,False,home_win,5,4455111.0,20240606,888512.0,Friendlies,Spain,Spain,5.0,Andorra,Andorra,0.0,FT,2024-06-05T19:30:00.000Z,1.08,False,matched
2024-06-05,Tunisia,Equatorial Guinea,1,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,1,4341334.0,20240606,886906.0,World Cup Qualification CAF Grp. H,Tunisia,Tunisia,1.0,Equatorial Guinea,Equatorial Guinea,0.0,FT,2024-06-05T19:00:00.000Z,1.08,False,matched
2024-06-05,Curaçao,Barbados,4,1,FIFA World Cup qualification,Willemstad,Curaçao,False,home_win,3,4416452.0,20240606,890639.0,World Cup Qualification CONCACAF 2nd round grp. C,Curacao,Curacao,4.0,Barbados,Barbados,1.0,FT,2024-06-05T23:30:00.000Z,1.08,False,matched
2024-06-06,Netherlands,Canada,4,0,Friendly,Rotterdam,Netherlands,False,home_win,4,4443660.0,20240607,888512.0,Friendlies,Netherlands,Netherlands,4.0,Canada,Canada,0.0,FT,2024-06-06T18:45:00.000Z,1.08,False,matched
2024-06-06,Egypt,Burkina Faso,2,1,FIFA World Cup qualification,Cairo,Egypt,False,home_win,1,4341106.0,20240607,886899.0,World Cup Qualification CAF Grp. A,Egypt,Egypt,2.0,Burkina Faso,Burkina Faso,1.0,FT,2024-06-06T19:00:00.000Z,1.08,False,matched
2024-06-06,Senegal,DR Congo,1,1,FIFA World Cup qualification,Diamniadio,Senegal,False,draw,0,4341145.0,20240607,886900.0,World Cup Qualification CAF Grp. B,Senegal,Senegal,1.0,DR Congo,DR Congo,1.0,FT,2024-06-06T19:00:00.000Z,1.08,False,matched
2024-06-06,Algeria,Guinea,1,2,FIFA World Cup qualification,Algiers,Algeria,False,away_win,-1,4341321.0,20240607,886905.0,World Cup Qualification CAF Grp. G,Algeria,Algeria,1.0,Guinea,Guinea,2.0,FT,2024-06-06T19:00:00.000Z,1.08,False,matched
2024-06-06,Mali,Ghana,1,2,FIFA World Cup qualification,Bamako,Mali,False,away_win,-1,4341258.0,20240607,886907.0,World Cup Qualification CAF Grp. I,Mali,Mali,1.0,Ghana,Ghana,2.0,FT,2024-06-06T19:00:00.000Z,1.08,False,matched
2024-06-06,Afghanistan,Qatar,0,0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,True,draw,0,4348595.0,20240607,886881.0,World Cup Qualification AFC 2nd Round Grp. A,Afghanistan,Afghanistan,0.0,Qatar,Qatar,0.0,FT,2024-06-06T16:00:00.000Z,1.08,False,matched
2024-06-06,Myanmar,Japan,0,5,FIFA World Cup qualification,Yangon,Myanmar,False,away_win,-5,4348732.0,20240606,886882.0,World Cup Qualification AFC 2nd Round Grp. B,Myanmar,Myanmar,0.0,Japan,Japan,5.0,FT,2024-06-06T12:10:00.000Z,1.08,False,matched
2024-06-06,Singapore,South Korea,0,7,FIFA World Cup qualification,Kallang,Singapore,False,away_win,-7,4348590.0,20240606,886883.0,World Cup Qualification AFC 2nd Round Grp. C,Singapore,Singapore,0.0,South Korea,South Korea,7.0,FT,2024-06-06T12:00:00.000Z,1.08,False,matched
2024-06-06,Uzbekistan,Turkmenistan,3,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,2,4278027.0,20240606,886885.0,World Cup Qualification AFC 2nd Round Grp. E,Uzbekistan,Uzbekistan,3.0,Turkmenistan,Turkmenistan,1.0,FT,2024-06-06T14:30:00.000Z,1.08,False,matched
2024-06-06,Hong Kong,Iran,2,4,FIFA World Cup qualification,Hong Kong,Hong Kong,False,away_win,-2,4348738.0,20240606,886885.0,World Cup Qualification AFC 2nd Round Grp. E,Hong Kong,Hong Kong,2.0,Iran,Iran,4.0,FT,2024-06-06T12:00:00.000Z,1.08,False,matched
2024-06-06,Indonesia,Iraq,0,2,FIFA World Cup qualification,Jakarta,Indonesia,False,away_win,-2,4348761.0,20240606,886886.0,World Cup Qualification AFC 2nd Round Grp. F,Indonesia,Indonesia,0.0,Iraq,Iraq,2.0,FT,2024-06-06T09:00:00.000Z,1.08,False,matched
2024-06-06,Jordan,Tajikistan,3,0,FIFA World Cup qualification,Amman,Jordan,False,home_win,3,4278074.0,20240607,886887.0,World Cup Qualification AFC 2nd Round Grp. G,Jordan,Jordan,3.0,Tajikistan,Tajikistan,0.0,FT,2024-06-06T17:30:00.000Z,1.08,False,matched
2024-06-06,Pakistan,Saudi Arabia,0,3,FIFA World Cup qualification,Islamabad,Pakistan,False,away_win,-3,4348765.0,20240607,886887.0,World Cup Qualification AFC 2nd Round Grp. G,Pakistan,Pakistan,0.0,Saudi Arabia,Saudi Arabia,3.0,FT,2024-06-06T15:30:00.000Z,1.08,False,matched
2024-06-06,Bangladesh,Australia,0,2,FIFA World Cup qualification,Dhaka,Bangladesh,False,away_win,-2,4348764.0,20240606,886889.0,World Cup Qualification AFC 2nd Round Grp. I,Bangladesh,Bangladesh,0.0,Australia,Australia,2.0,FT,2024-06-06T10:45:00.000Z,1.08,False,matched
2024-06-06,Haiti,Saint Lucia,2,1,FIFA World Cup qualification,Bridgetown,Barbados,True,home_win,1,4416453.0,20240607,890639.0,World Cup Qualification CONCACAF 2nd round grp. C,Haiti,Haiti,2.0,Saint Lucia,Saint Lucia,1.0,FT,2024-06-06T21:00:00.000Z,1.08,False,matched
2024-06-06,Panama,Guyana,2,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,2,4416463.0,20240607,890638.0,World Cup Qualification CONCACAF 2nd round grp. D,Panama,Panama,2.0,Guyana,Guyana,0.0,FT,2024-06-07T00:30:00.000Z,1.08,False,matched
2024-06-07,Czech Republic,Malta,7,1,Friendly,Grödig,Austria,True,home_win,6,4466298.0,20240608,888512.0,Friendlies,Czechia,Czechia,7.0,Malta,Malta,1.0,FT,2024-06-07T15:30:00.000Z,1.08,False,matched
2024-06-07,England,Iceland,0,1,Friendly,London,England,False,away_win,-1,4425099.0,20240608,888512.0,Friendlies,England,England,0.0,Iceland,Iceland,1.0,FT,2024-06-07T18:45:00.000Z,1.08,False,matched
2024-06-07,Germany,Greece,2,1,Friendly,Mönchengladbach,Germany,False,home_win,1,4450056.0,20240608,888512.0,Friendlies,Germany,Germany,2.0,Greece,Greece,1.0,FT,2024-06-07T18:45:00.000Z,1.08,False,matched
2024-06-07,Peru,Paraguay,0,0,Friendly,Lima,Peru,False,draw,0,4466301.0,20240608,888512.0,Friendlies,Peru,Peru,0.0,Paraguay,Paraguay,0.0,FT,2024-06-08T00:30:00.000Z,1.08,False,matched
2024-06-07,Scotland,Finland,2,2,Friendly,Glasgow,Scotland,False,draw,0,4413925.0,20240608,888512.0,Friendlies,Scotland,Scotland,2.0,Finland,Finland,2.0,FT,2024-06-07T18:45:00.000Z,1.08,False,matched
2024-06-07,Nigeria,South Africa,1,1,FIFA World Cup qualification,Uyo,Nigeria,False,draw,0,4341139.0,20240608,886901.0,World Cup Qualification CAF Grp. C,Nigeria,Nigeria,1.0,South Africa,South Africa,1.0,FT,2024-06-07T19:00:00.000Z,1.08,False,matched
2024-06-07,Morocco,Zambia,2,1,FIFA World Cup qualification,Agadir,Morocco,False,home_win,1,4341215.0,20240608,886903.0,World Cup Qualification CAF Grp. E,Morocco,Morocco,2.0,Zambia,Zambia,1.0,FT,2024-06-07T19:00:00.000Z,1.08,False,matched
2024-06-07,Ivory Coast,Gabon,1,0,FIFA World Cup qualification,Korhogo,Ivory Coast,False,home_win,1,4341310.0,20240608,886904.0,World Cup Qualification CAF Grp. F,Ivory Coast,Ivory Coast,1.0,Gabon,Gabon,0.0,FT,2024-06-07T19:00:00.000Z,1.08,False,matched
2024-06-08,Belgium,Luxembourg,3,0,Friendly,Brussels,Belgium,False,home_win,3,4413926.0,20240609,888512.0,Friendlies,Belgium,Belgium,3.0,Luxembourg,Luxembourg,0.0,FT,2024-06-08T18:00:00.000Z,1.08,False,matched
2024-06-08,Denmark,Norway,3,1,Friendly,Brondbyvester,Denmark,False,home_win,2,4421472.0,20240609,888512.0,Friendlies,Denmark,Denmark,3.0,Norway,Norway,1.0,FT,2024-06-08T17:30:00.000Z,1.08,False,matched
2024-06-08,Mexico,Brazil,2,3,Friendly,College Station,United States,True,away_win,-1,4395905.0,20240609,888512.0,Friendlies,Mexico,Mexico,2.0,Brazil,Brazil,3.0,FT,2024-06-09T01:00:00.000Z,1.08,False,matched
2024-06-08,Portugal,Croatia,1,2,Friendly,Oeiras,Portugal,False,away_win,-1,4412013.0,20240609,888512.0,Friendlies,Portugal,Portugal,1.0,Croatia,Croatia,2.0,FT,2024-06-08T16:45:00.000Z,1.08,False,matched
2024-06-08,Spain,Northern Ireland,5,1,Friendly,Mallorca,Spain,False,home_win,4,4462843.0,20240609,888512.0,Friendlies,Spain,Spain,5.0,Northern Ireland,Northern Ireland,1.0,FT,2024-06-08T19:30:00.000Z,1.08,False,matched
2024-06-08,Sweden,Serbia,0,3,Friendly,Stockholm,Sweden,False,away_win,-3,4455113.0,20240609,888512.0,Friendlies,Sweden,Sweden,0.0,Serbia,Serbia,3.0,FT,2024-06-08T16:00:00.000Z,1.08,False,matched
2024-06-08,Switzerland,Austria,1,1,Friendly,St. Gallen,Switzerland,False,draw,0,4425103.0,20240609,888512.0,Friendlies,Switzerland,Switzerland,1.0,Austria,Austria,1.0,FT,2024-06-08T16:05:00.000Z,1.08,False,matched
2024-06-08,United States,Colombia,1,5,Friendly,Landover,United States,False,away_win,-4,4425104.0,20240609,888512.0,Friendlies,USA,USA,1.0,Colombia,Colombia,5.0,FT,2024-06-08T21:30:00.000Z,1.08,False,matched
2024-06-08,Cameroon,Cape Verde,4,1,FIFA World Cup qualification,Yaoundé,Cameroon,False,home_win,3,4341207.0,20240608,886902.0,World Cup Qualification CAF Grp. D,Cameroon,Cameroon,4.0,Cape Verde,Cape Verde,1.0,FT,2024-06-08T13:00:00.000Z,1.08,False,matched
2024-06-08,Aruba,Curaçao,0,2,FIFA World Cup qualification,Oranjestad,Aruba,False,away_win,-2,4416454.0,20240609,890639.0,World Cup Qualification CONCACAF 2nd round grp. C,Aruba,Aruba,0.0,Curacao,Curacao,2.0,FT,2024-06-09T00:00:00.000Z,1.08,False,matched
2024-06-09,Argentina,Ecuador,1,0,Friendly,Chicago,United States,True,home_win,1,4466771.0,20240610,888512.0,Friendlies,Argentina,Argentina,1.0,Ecuador,Ecuador,0.0,FT,2024-06-09T23:00:00.000Z,1.08,False,matched
2024-06-09,France,Canada,0,0,Friendly,Bordeaux,France,False,draw,0,4466260.0,20240610,888512.0,Friendlies,France,France,0.0,Canada,Canada,0.0,FT,2024-06-09T19:15:00.000Z,1.08,False,matched
2024-06-09,Italy,Bosnia and Herzegovina,1,0,Friendly,Empoli,Italy,False,home_win,1,4425101.0,20240610,888512.0,Friendlies,Italy,Italy,1.0,Bosnia and Herzegovina,Bosnia and Herzegovina,0.0,FT,2024-06-09T18:45:00.000Z,1.08,False,matched
2024-06-09,Mauritania,Senegal,0,1,FIFA World Cup qualification,Nouakchott,Mauritania,False,away_win,-1,4341143.0,20240610,886900.0,World Cup Qualification CAF Grp. B,Mauritania,Mauritania,0.0,Senegal,Senegal,1.0,FT,2024-06-09T16:00:00.000Z,1.08,False,matched
2024-06-09,DR Congo,Togo,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,home_win,1,4341144.0,20240610,886900.0,World Cup Qualification CAF Grp. B,DR Congo,DR Congo,1.0,Togo,Togo,0.0,FT,2024-06-09T16:00:00.000Z,1.08,False,matched
2024-06-09,Namibia,Tunisia,0,0,FIFA World Cup qualification,Johannesburg,South Africa,True,draw,0,4341332.0,20240610,886906.0,World Cup Qualification CAF Grp. H,Namibia,Namibia,0.0,Tunisia,Tunisia,0.0,FT,2024-06-09T16:00:00.000Z,1.08,False,matched
2024-06-09,Barbados,Haiti,1,3,FIFA World Cup qualification,Bridgetown,Barbados,False,away_win,-2,4416455.0,20240610,890639.0,World Cup Qualification CONCACAF 2nd round grp. C,Barbados,Barbados,1.0,Haiti,Haiti,3.0,FT,2024-06-09T21:00:00.000Z,1.08,False,matched
2024-06-09,Montserrat,Panama,1,3,FIFA World Cup qualification,Managua,Nicaragua,True,away_win,-2,4416465.0,20240610,890638.0,World Cup Qualification CONCACAF 2nd round grp. D,Montserrat,Montserrat,1.0,Panama,Panama,3.0,FT,2024-06-10T01:00:00.000Z,1.08,False,matched
2024-06-10,Czech Republic,North Macedonia,2,1,Friendly,Hradec Králové,Czech Republic,False,home_win,1,4416852.0,20240611,888512.0,Friendlies,Czechia,Czechia,2.0,North Macedonia,North Macedonia,1.0,FT,2024-06-10T16:00:00.000Z,1.08,False,matched
2024-06-10,Netherlands,Iceland,4,0,Friendly,Rotterdam,Netherlands,False,home_win,4,4446491.0,20240611,888512.0,Friendlies,Netherlands,Netherlands,4.0,Iceland,Iceland,0.0,FT,2024-06-10T18:45:00.000Z,1.08,False,matched
2024-06-10,Poland,Turkey,2,1,Friendly,Warsaw,Poland,False,home_win,1,4446490.0,20240611,888512.0,Friendlies,Poland,Poland,2.0,Turkiye,Turkiye,1.0,FT,2024-06-10T18:45:00.000Z,1.08,False,matched
2024-06-10,Guinea-Bissau,Egypt,1,1,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,draw,0,4341098.0,20240611,886899.0,World Cup Qualification CAF Grp. A,Guinea-Bissau,Guinea-Bissau,1.0,Egypt,Egypt,1.0,FT,2024-06-10T16:00:00.000Z,1.08,False,matched
2024-06-10,Uganda,Algeria,1,2,FIFA World Cup qualification,Kira,Uganda,False,away_win,-1,4341323.0,20240611,886905.0,World Cup Qualification CAF Grp. G,Uganda,Uganda,1.0,Algeria,Algeria,2.0,FT,2024-06-10T16:00:00.000Z,1.08,False,matched
2024-06-10,Ghana,Central African Republic,4,3,FIFA World Cup qualification,Kumasi,Ghana,False,home_win,1,4341241.0,20240611,886907.0,World Cup Qualification CAF Grp. I,Ghana,Ghana,4.0,Central African Republic,Central African Republic,3.0,FT,2024-06-10T19:00:00.000Z,1.08,False,matched
2024-06-11,Chile,Paraguay,3,0,Friendly,Santiago,Chile,False,home_win,3,4466299.0,20240612,888512.0,Friendlies,Chile,Chile,3.0,Paraguay,Paraguay,0.0,FT,2024-06-12T00:00:00.000Z,1.08,False,matched
2024-06-11,Portugal,Republic of Ireland,3,0,Friendly,Aveiro,Portugal,False,home_win,3,4421476.0,20240612,888512.0,Friendlies,Portugal,Portugal,3.0,Ireland,Ireland,0.0,FT,2024-06-11T18:45:00.000Z,1.04,False,matched
2024-06-11,South Africa,Zimbabwe,3,1,FIFA World Cup qualification,Bloemfontein,South Africa,False,home_win,2,4341138.0,20240612,886901.0,World Cup Qualification CAF Grp. C,South Africa,South Africa,3.0,Zimbabwe,Zimbabwe,1.0,FT,2024-06-11T16:00:00.000Z,1.08,False,matched
2024-06-11,Cape Verde,Libya,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,home_win,1,4341206.0,20240612,886902.0,World Cup Qualification CAF Grp. D,Cape Verde,Cape Verde,1.0,Libya,Libya,0.0,FT,2024-06-11T16:00:00.000Z,1.08,False,matched
2024-06-11,Morocco,Congo,6,0,FIFA World Cup qualification,Agadir,Morocco,False,home_win,6,4341217.0,20240612,886903.0,World Cup Qualification CAF Grp. E,Congo,Congo,0.0,Morocco,Morocco,6.0,FT,2024-06-11T19:00:00.000Z,1.08,True,matched
2024-06-11,Kenya,Ivory Coast,0,0,FIFA World Cup qualification,Lilongwe,Malawi,True,draw,0,4341308.0,20240611,886904.0,World Cup Qualification CAF Grp. F,Kenya,Kenya,0.0,Ivory Coast,Ivory Coast,0.0,FT,2024-06-11T13:00:00.000Z,1.08,False,matched
2024-06-11,Qatar,India,2,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,1,4278050.0,20240612,886881.0,World Cup Qualification AFC 2nd Round Grp. A,Qatar,Qatar,2.0,India,India,1.0,FT,2024-06-11T15:45:00.000Z,1.08,False,matched
2024-06-11,Japan,Syria,5,0,FIFA World Cup qualification,Hiroshima,Japan,False,home_win,5,4278064.0,20240611,886882.0,World Cup Qualification AFC 2nd Round Grp. B,Japan,Japan,5.0,Syria,Syria,0.0,FT,2024-06-11T10:14:00.000Z,1.08,False,matched
2024-06-11,South Korea,China,1,0,FIFA World Cup qualification,Seoul,South Korea,False,home_win,1,4278058.0,20240611,886883.0,World Cup Qualification AFC 2nd Round Grp. C,South Korea,South Korea,1.0,China,China,0.0,FT,2024-06-11T11:00:00.000Z,1.08,False,matched
2024-06-11,Iran,Uzbekistan,0,0,FIFA World Cup qualification,Tehran,Iran,False,draw,0,4278035.0,20240612,886885.0,World Cup Qualification AFC 2nd Round Grp. E,Iran,Iran,0.0,Uzbekistan,Uzbekistan,0.0,FT,2024-06-11T17:00:00.000Z,1.08,False,matched
2024-06-11,Iraq,Vietnam,3,1,FIFA World Cup qualification,Basra,Iraq,False,home_win,2,4278040.0,20240612,886886.0,World Cup Qualification AFC 2nd Round Grp. F,Iraq,Iraq,3.0,Vietnam,Vietnam,1.0,FT,2024-06-11T18:00:00.000Z,1.08,False,matched
2024-06-11,Saudi Arabia,Jordan,1,2,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,away_win,-1,4278073.0,20240612,886887.0,World Cup Qualification AFC 2nd Round Grp. G,Saudi Arabia,Saudi Arabia,1.0,Jordan,Jordan,2.0,FT,2024-06-11T18:00:00.000Z,1.08,False,matched
2024-06-11,Australia,Palestine,5,0,FIFA World Cup qualification,Perth,Australia,False,home_win,5,4278075.0,20240611,886889.0,World Cup Qualification AFC 2nd Round Grp. I,Australia,Australia,5.0,Palestine,Palestine,0.0,FT,2024-06-11T12:10:00.000Z,1.08,False,matched
2024-06-12,Ecuador,Bolivia,3,1,Friendly,Chester,United States,True,home_win,2,4492243.0,20240613,888512.0,Friendlies,Ecuador,Ecuador,3.0,Bolivia,Bolivia,1.0,FT,2024-06-13T00:30:00.000Z,1.08,False,matched
2024-06-12,United States,Brazil,1,1,Friendly,Orlando,United States,False,draw,0,4435120.0,20240613,888512.0,Friendlies,USA,USA,1.0,Brazil,Brazil,1.0,FT,2024-06-12T23:00:00.000Z,1.08,False,matched
2024-06-14,Germany,Scotland,5,1,UEFA Euro,Munich,Germany,False,home_win,4,4043837.0,20240615,881516.0,EURO Grp. A,Germany,Germany,5.0,Scotland,Scotland,1.0,FT,2024-06-14T19:00:00.000Z,1.08,False,matched
2024-06-14,Argentina,Guatemala,4,1,Friendly,Landover,United States,True,home_win,3,4446485.0,20240615,888512.0,Friendlies,Guatemala,Guatemala,1.0,Argentina,Argentina,4.0,FT,2024-06-15T00:00:00.000Z,1.08,True,matched
2024-06-15,Hungary,Switzerland,1,3,UEFA Euro,Cologne,Germany,True,away_win,-2,4043838.0,20240615,881516.0,EURO Grp. A,Hungary,Hungary,1.0,Switzerland,Switzerland,3.0,FT,2024-06-15T13:00:00.000Z,1.08,False,matched
2024-06-15,Spain,Croatia,3,0,UEFA Euro,Berlin,Germany,True,home_win,3,4043843.0,20240616,881517.0,EURO Grp. B,Spain,Spain,3.0,Croatia,Croatia,0.0,FT,2024-06-15T16:00:00.000Z,1.08,False,matched
2024-06-15,Colombia,Bolivia,3,0,Friendly,Denver,United States,True,home_win,3,4471373.0,20240616,888512.0,Friendlies,Colombia,Colombia,3.0,Bolivia,Bolivia,0.0,FT,2024-06-15T21:00:00.000Z,1.08,False,matched
2024-06-16,Ecuador,Honduras,2,1,Friendly,Hartford,United States,True,home_win,1,4471374.0,20240617,888512.0,Friendlies,Ecuador,Ecuador,2.0,Honduras,Honduras,1.0,FT,2024-06-16T19:30:00.000Z,1.08,False,matched
